GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000240694.9	284.764984578522	0.331809502664881	0.203482511311624	1.63065366417034	0.102963418861039	0.372796388462832
ENSG00000142751.15	1123.43486119228	-0.283872393769215	0.174116645131398	-1.63035758904606	0.103025942679189	0.372922193651594
ENSG00000168385.18	12241.9256097131	-0.182796520414297	0.112166793974867	-1.62968481077614	0.103168129229883	0.372922193651594
ENSG00000114120.14	5899.10301491302	0.326284811737654	0.200182952504909	1.6299330570102	0.103115646130358	0.372922193651594
ENSG00000110422.12	1008.66735044187	0.206973969272832	0.126955969167904	1.63028151121513	0.103042013329357	0.372922193651594
ENSG00000182196.14	49.0713128073663	0.520878374029028	0.319543040620017	1.63007265944004	0.10308614134146	0.372922193651594
ENSG00000266010.2	90.9917231367583	0.469762679447666	0.288227934230681	1.62983050446351	0.103137324753284	0.372922193651594
ENSG00000124444.16	510.279129118646	0.268049986865441	0.164448105609998	1.62999741390238	0.103102043552189	0.372922193651594
ENSG00000232801.1	13.6717892513359	0.853683073638552	0.523829979917354	1.6296949513528	0.103165984938887	0.372922193651594
ENSG00000120756.13	393.099456830053	-0.299581742079203	0.183865061096383	-1.62935655253263	0.10323756071601	0.373035956492117
ENSG00000272630.1	15.1520338434346	-0.973072907894599	0.597220869132932	-1.62933507214398	0.103242105431476	0.373035956492117
ENSG00000188916.9	71.9171386998246	-0.427528592059894	0.262440789684511	-1.62904780378782	0.103302899553073	0.373102015608045
ENSG00000177410.13	1415.92270303977	0.351382010025025	0.215684764545798	1.62914617898481	0.103282077371226	0.373102015608045
ENSG00000119547.6	324.025131214495	-0.298188842921287	0.183133982548524	-1.62825511012014	0.103470803615285	0.373631560555256
ENSG00000088035.18	580.730216800388	-0.221826173465772	0.136250329719073	-1.62807806721013	0.103508333500772	0.373690205252788
ENSG00000101331.17	10.3645782690302	-1.00548241853837	0.617812210501641	-1.62748874406668	0.103633337274574	0.37406456285844
ENSG00000136940.14	1738.33271189938	0.302318022721537	0.185840064178358	1.62676451957846	0.103787119819145	0.374460881204822
ENSG00000178997.12	7.89762886083212	-1.33237654972807	0.81898322492984	-1.62686671615553	0.103765408314119	0.374460881204822
ENSG00000198182.13	361.763045347551	-0.628161893832546	0.386164231206228	-1.62667032073481	0.103807135415181	0.374460881204822
ENSG00000278713.1	16.1552728522249	-0.824114353756568	0.506694575299261	-1.62645189810812	0.103853558180457	0.374551367729927
ENSG00000137124.8	1656.08400519532	-0.530386535209313	0.32627549250699	-1.62557883564593	0.104039280530188	0.374990039249774
ENSG00000149273.15	40170.3614166171	0.270951023232825	0.166660118017106	1.62577001898567	0.103998588476203	0.374990039249774
ENSG00000133935.7	1893.68426601049	0.394997209816889	0.242987935365766	1.62558362917198	0.104038260106681	0.374990039249774
ENSG00000158882.15	347.509698247028	-0.359164897516411	0.221072218755852	-1.62464962598067	0.104237236568505	0.375374424548434
ENSG00000182923.20	287.546566194133	0.277382072912467	0.170740225661524	1.62458537136029	0.104250936232037	0.375374424548434
ENSG00000204172.12	173.420111891123	0.344350277414205	0.2119532252939	1.62465221718952	0.104236684129449	0.375374424548434
ENSG00000111664.11	378.885408079497	-0.419069478555019	0.257954889461601	-1.62458435825618	0.104251152246407	0.375374424548434
ENSG00000007520.4	929.831859260724	0.224314149548427	0.138075471074955	1.62457638422003	0.104252852485251	0.375374424548434
ENSG00000115468.12	165.154336593448	-0.388554143359458	0.239233238234683	-1.62416454430255	0.104340695709269	0.375613665255292
ENSG00000251169.2	15.630502501011	-0.789177053823607	0.486000073173504	-1.62382085391553	0.104414047999426	0.375646604741529
ENSG00000262075.3	72.6199513202722	0.452055884004858	0.278373141064304	1.62392062063356	0.104392751021028	0.375646604741529
ENSG00000254788.7	7.36086865984216	-1.29258415576138	0.795978777862841	-1.62389273647709	0.104398703042209	0.375646604741529
ENSG00000112414.15	1479.2248361052	0.444794882345848	0.273985779500522	1.62342324173434	0.104498959665386	0.375838880481542
ENSG00000134871.19	37000.7872350463	0.258712889781133	0.159384318433428	1.62320165700112	0.104546303758182	0.375838880481542
ENSG00000027075.16	38.9550347983503	-0.67052772007353	0.413097122376549	-1.62317209138612	0.10455262207511	0.375838880481542
ENSG00000007080.11	1912.52262766618	0.232313461714921	0.143123338128157	1.62316967137044	0.104553139257755	0.375838880481542
ENSG00000116514.17	3274.86788826746	0.536748721677697	0.330762816982634	1.62276015960366	0.10464068546508	0.375966957411902
ENSG00000090661.12	16.581748012156	-0.817745053244123	0.503885683011501	-1.62287812655605	0.10461546029816	0.375966957411902
ENSG00000250318.1	19.9752300816898	-0.845413063750464	0.520990806860003	-1.6227024596571	0.104653025346924	0.375966957411902
ENSG00000227885.3	15.9697021777136	-0.873644174652423	0.538508925980079	-1.62233926403802	0.104730725969307	0.376018378129378
ENSG00000287985.1	30.2027639509839	-0.632441129473063	0.389819085927623	-1.62239652265381	0.10471847324895	0.376018378129378
ENSG00000168672.4	156.799122596278	-0.461893435355595	0.28474414199693	-1.6221349879801	0.104774448096097	0.376018378129378
ENSG00000214046.9	1261.20803304856	0.261213274655818	0.161022119770443	1.62221982314113	0.104756288684493	0.376018378129378
ENSG00000105443.15	2856.23581881842	0.266567429683915	0.164320828093014	1.6222376236628	0.104752478706566	0.376018378129378
ENSG00000103978.16	3612.42786798393	0.289805494086963	0.178671147517974	1.62200499696129	0.104802278204765	0.37604137148983
ENSG00000237424.1	235.721538332272	-0.300163518099938	0.185097636736969	-1.62164965145655	0.104878384979888	0.376162962699477
ENSG00000042980.13	7.24643581938918	1.20466965569923	0.742913972475894	1.62154663976026	0.104900455900071	0.376162962699477
ENSG00000204316.13	137.87355484124	0.462925369523704	0.285482425971988	1.62155469972476	0.104898728867752	0.376162962699477
ENSG00000189212.12	250.148946483167	0.285125566586561	0.175851599234006	1.62139876935179	0.104932144533662	0.376199629896761
ENSG00000165997.5	3893.85883014246	0.506255333328102	0.312252926242066	1.62129892398715	0.104953545696145	0.376199629896761
ENSG00000182632.15	41.4318585839093	0.604564098232432	0.372962848630413	1.62097672852001	0.105022629694435	0.37637039996456
ENSG00000207870.1	28.8010695516449	-0.672470040667582	0.414962393242162	-1.62055658926939	0.105112768663797	0.376616539774573
ENSG00000125388.20	69.7127250048605	-0.435899956161378	0.269045127901712	-1.62017413049242	0.105194876838563	0.376833810846387
ENSG00000261167.1	18.6797854775858	-0.863081766209585	0.532783632498642	-1.61994797430603	0.105243453130655	0.376930898347764
ENSG00000015285.11	28.9894901363805	-0.681695897039449	0.420855260787101	-1.61978703976401	0.105278031246433	0.376977821801026
ENSG00000008869.12	1105.46841289213	0.340993459717574	0.210546846232963	1.61956099470745	0.105326614118125	0.377001280475831
ENSG00000176890.16	11002.7663989307	0.234193725282008	0.144603597959877	1.61955669558782	0.105327538281403	0.377001280475831
ENSG00000204713.11	532.561343488492	-0.453731855535425	0.280200961550163	-1.61930870267266	0.105380859145225	0.377115233552727
ENSG00000123353.10	1038.14605143303	0.205183110346678	0.126726272636817	1.61910475292451	0.105424726353084	0.377195316281224
ENSG00000088179.9	762.441987221449	-0.219643003504902	0.135672202496466	-1.61892413820454	0.105463586565327	0.377257455671733
ENSG00000225855.7	246.531823403304	-0.459936932882268	0.284137076505566	-1.61871494751322	0.105508609252799	0.377341609253136
ENSG00000103227.19	752.425004833234	0.227800186836942	0.140741229805812	1.61857465045069	0.105538812976131	0.37737274071502
ENSG00000272812.1	53.8118491732224	0.679789614950737	0.420080546890849	1.61823635962693	0.105611669815896	0.377479462487969
ENSG00000065717.15	360.781089386581	-0.38697517562289	0.239126086971988	-1.6182892486683	0.105600276605987	0.377479462487969
ENSG00000270629.6	130.626875911596	-0.411534024591398	0.254355296940325	-1.6179494964005	0.105673482082299	0.377623499794501
ENSG00000249353.2	429.677245410327	0.345637991105213	0.213680601163529	1.61754501448963	0.10576068716202	0.377781306828436
ENSG00000120784.17	397.457255271177	-0.452518409253759	0.279744382506995	-1.61761392739475	0.105745825714606	0.377781306828436
ENSG00000185028.4	11.6839924459822	-1.10136816304315	0.681255027148869	-1.61667528187278	0.10594839222369	0.378297829272261
ENSG00000112514.18	5168.23207987848	0.32074479771093	0.198394525494384	1.61670185662461	0.105942652969509	0.378297829272261
ENSG00000148303.17	42668.7927424711	0.254934224466855	0.157734538110165	1.61622322873132	0.106046058302969	0.378569546754529
ENSG00000089248.7	6613.84294262235	0.35083187369207	0.217129461318937	1.61577278164357	0.106143448397096	0.378840168709686
ENSG00000070159.14	1437.43307938785	0.243315305670529	0.150599729410731	1.6156423827757	0.106171654859654	0.378863805194451
ENSG00000065665.21	1324.62642790439	0.348396288610409	0.215664809486501	1.6154526528456	0.106212705785883	0.378933257044636
ENSG00000072135.13	1187.07686084193	0.221547456442652	0.13719330274056	1.61485620665908	0.106341837868565	0.379283800448354
ENSG00000197451.12	4370.93318615802	-0.224852688058443	0.139253580819564	-1.61469950528448	0.106375784743762	0.379283800448354
ENSG00000259065.2	66.4613450164166	-0.41872904713168	0.259313338129299	-1.61476093035713	0.106362476949337	0.379283800448354
ENSG00000182873.5	18.2935971881363	-0.799548043683149	0.495385116375775	-1.61399286585883	0.106528973736687	0.379521631012801
ENSG00000153187.20	18632.5309687942	0.299251739762824	0.18538631608505	1.61420619429934	0.106482708865281	0.379521631012801
ENSG00000109586.12	1681.43672854459	-0.406224027739232	0.251665118858352	-1.61414513692647	0.106495948845664	0.379521631012801
ENSG00000023839.12	28.9369880446033	-0.654507132335503	0.405510077492496	-1.61403419708507	0.106520008924969	0.379521631012801
ENSG00000101654.18	5545.39840578323	0.233975160427064	0.14497894000105	1.61385619473676	0.106558622188981	0.379550222257138
ENSG00000100625.9	2900.36250679787	0.241966424477188	0.149963390948956	1.61350328867628	0.106635209346416	0.379745958542836
ENSG00000197329.12	262.261390726465	0.310544037077531	0.192536039620137	1.61291380922874	0.106763234609783	0.37997321981555
ENSG00000224722.3	12.8468906058303	0.867648689502847	0.537957161023761	1.612858332161	0.106775289587348	0.37997321981555
ENSG00000148730.7	1781.88738481174	-0.484429646719675	0.300357325331076	-1.6128444551359	0.106778305186217	0.37997321981555
ENSG00000139269.3	188.47670740654	-0.332550291913257	0.206192994077695	-1.61281082027428	0.106785614615741	0.37997321981555
ENSG00000133119.13	2532.11347740841	0.278444681964265	0.172673583896807	1.61254938758131	0.106842441922059	0.380043154900022
ENSG00000187650.4	210.518956889524	-0.335358661582176	0.207971629923731	-1.61252119678612	0.106848571152032	0.380043154900022
ENSG00000181773.7	283.653298006567	-0.460333252118928	0.285556780110878	-1.61205505938324	0.10694995893542	0.380095693296909
ENSG00000215835.2	17.5544601726649	0.911641344276933	0.56547409639785	1.61217171588269	0.106924578272661	0.380095693296909
ENSG00000243566.7	37.3171584915417	-0.602754768758284	0.373843011083159	-1.61232054870274	0.1068922040174	0.380095693296909
ENSG00000110076.19	26.2588119871772	-0.664872204748678	0.412422515577705	-1.61211422663807	0.106937085467275	0.380095693296909
ENSG00000287091.1	7.97016837353028	1.23871655818615	0.768709391915209	1.61142373335642	0.107087397792833	0.38048490483762
ENSG00000076067.13	995.922521780603	0.22207453788464	0.137818684974962	1.61135290127739	0.107102826571109	0.38048490483762
ENSG00000124356.17	1102.19444837111	-0.196957002792874	0.122256185203549	-1.6110187183164	0.107175642696138	0.380666543149598
ENSG00000137575.12	14785.7796993725	0.34509214545941	0.214264848567373	1.61058684038366	0.10726980395648	0.380923906301456
ENSG00000183644.14	84.1255268979036	-0.446453461920486	0.277257577184167	-1.61024801000815	0.10734372415613	0.3810322325809
ENSG00000269906.1	47.2920221680407	0.600310253438047	0.3728020536298	1.61026541456278	0.107339926146151	0.3810322325809
ENSG00000114021.12	1258.58192385982	-0.247573824168855	0.15377759528776	-1.60994729892594	0.10740936193115	0.381062858987195
ENSG00000111875.8	784.496130817974	-0.497727502504797	0.309179290204134	-1.60983454673233	0.107433981132722	0.381062858987195
ENSG00000175213.3	952.115265676264	0.316960075212507	0.196950315968111	1.60934027272049	0.107541957555106	0.381062858987195
ENSG00000152404.15	755.803076605273	0.277033336166831	0.172096011318926	1.6097603543724	0.1074501833145	0.381062858987195
ENSG00000134815.19	1352.95870757065	0.348254440136037	0.216399332913234	1.60931383404805	0.107547735624826	0.381062858987195
ENSG00000196267.13	94.9146115575439	-0.387552086420618	0.240791660975084	-1.6094913123288	0.107508953146015	0.381062858987195
ENSG00000101098.13	22.9479073394746	-0.74104101309856	0.460409147465742	-1.60952712859316	0.107501127934365	0.381062858987195
ENSG00000101246.20	423.054255965913	0.369793865667393	0.229682724327378	1.61002037375831	0.107393408583549	0.381062858987195
ENSG00000189221.10	22.0129294332235	0.837272862794221	0.520166971541004	1.60962327214622	0.107480124522293	0.381062858987195
ENSG00000172349.18	7.0453419129789	-1.29660278891672	0.805972993607562	-1.60874222734572	0.107672718188723	0.381428702798518
ENSG00000073008.15	4510.49239490579	0.254200053459731	0.158045346950727	1.6083994775182	0.107747716033492	0.381617364716683
ENSG00000258377.1	121.275046571804	-0.609610429805123	0.379046472827793	-1.60827358518141	0.107775273197023	0.381637960546166
ENSG00000132716.19	1181.1779909785	-0.319818560857882	0.198905439870681	-1.60789247928972	0.10785872926865	0.381688712953362
ENSG00000115875.19	4596.62560097472	0.225255868542947	0.140109179432927	1.60771670674713	0.107897237870165	0.381688712953362
ENSG00000157985.19	3130.08557042439	0.222108816370943	0.138129794791582	1.60797181162886	0.107841352544665	0.381688712953362
ENSG00000204348.10	392.700699634765	0.281202042949674	0.174914131792046	1.60765765503723	0.107910177479663	0.381688712953362
ENSG00000217241.1	43.8589831673382	0.592227330851518	0.368412094022231	1.60751327239485	0.10794182026437	0.381688712953362
ENSG00000225213.2	18.5897360519813	0.79843113741362	0.496528562529655	1.60802660242921	0.107829352621755	0.381688712953362
ENSG00000101350.8	3089.42520353855	-0.202947919805007	0.126244771987622	-1.60757484535602	0.10792832508512	0.381688712953362
ENSG00000172725.14	2964.21425832315	0.21475905791714	0.133625297128225	1.60717366047134	0.108016278301724	0.381875072110808
ENSG00000116670.15	2917.71944216803	0.330001542693472	0.205540001518093	1.60553439844371	0.108376249357184	0.382916325476378
ENSG00000148484.18	2922.03735861377	-0.220017898570527	0.137026294495153	-1.60566188687464	0.108348219743769	0.382916325476378
ENSG00000288681.1	13.2764470959071	1.01817647372496	0.634161493722578	1.60554761492721	0.108373343313826	0.382916325476378
ENSG00000138376.11	1024.76529398381	0.255061913489116	0.158885525005967	1.60531875688196	0.108423673384007	0.382970474975096
ENSG00000153291.16	14.3725623347704	-0.955970883943657	0.595561727368055	-1.60515835725097	0.108458959219809	0.382970474975096
ENSG00000172766.19	862.877468967927	0.318611907823677	0.198513886463063	1.604985492453	0.108496997403214	0.382970474975096
ENSG00000184602.6	442.254660290842	0.244256913242475	0.15218444652509	1.60500575991651	0.108492537085567	0.382970474975096
ENSG00000273576.1	40.9348286120507	-0.677161173025999	0.421915467340478	-1.60496882774753	0.108500664960471	0.382970474975096
ENSG00000198198.17	1929.76732427309	-0.324078044987557	0.201983800477645	-1.60447542932249	0.108609296210595	0.383110767695729
ENSG00000186352.9	100.355855115549	0.426436134960386	0.26574996989353	1.60465167740652	0.108570481895594	0.383110767695729
ENSG00000214975.4	103.852664145618	0.422301670744071	0.263211361473345	1.60442037296645	0.108621423271934	0.383110767695729
ENSG00000140718.21	2616.54221307162	-0.189612303269408	0.11818329057356	-1.60439180825981	0.108627715537039	0.383110767695729
ENSG00000084733.11	3932.60603816761	-0.221397692373558	0.13801120349019	-1.60420086757157	0.10866978356944	0.383182143630852
ENSG00000223745.8	814.01411832234	-0.299747073146731	0.186871365533551	-1.60402891203209	0.108707679825081	0.383238783685407
ENSG00000231889.7	95.180451662179	0.359043900978906	0.223864330611954	1.60384595436632	0.108748012252508	0.383303987764714
ENSG00000237263.1	7.90261726729935	1.2292828998328	0.766611038337691	1.60352882799387	0.108817949779731	0.383456326471977
ENSG00000153774.9	1461.74548297827	-0.253623829802355	0.158173645390195	-1.60345188464675	0.108834923858223	0.383456326471977
ENSG00000122386.11	315.114279120599	0.256604750164652	0.160048653319965	1.60329215424046	0.108870167853431	0.383503523245289
ENSG00000240288.8	34.5253995867791	-0.582850597365461	0.363648793830083	-1.60278435472497	0.108982272138717	0.38382139302787
ENSG00000123600.21	581.767949331871	-0.231945782249402	0.144760205600003	-1.60227585535702	0.109094622393679	0.384140001379389
ENSG00000023191.17	2554.31190142908	-0.194521923766187	0.121424975814072	-1.60199269105923	0.109157225745782	0.384206293065112
ENSG00000141858.12	2095.3857986791	0.244429734715174	0.152577603924532	1.60200270831409	0.109155010597326	0.384206293065112
ENSG00000178295.15	300.376871157046	-0.642655844109725	0.401234502805995	-1.60169636363616	0.109222769682685	0.384282877578707
ENSG00000196967.11	575.857097124457	-0.253467114116135	0.158241949039824	-1.60176941483668	0.10920660877701	0.384282877578707
ENSG00000105404.11	474.073945080971	0.348953505075099	0.217905098325099	1.60140128779587	0.109288067704466	0.384435561606511
ENSG00000277744.1	18.45893965391	0.891301139861846	0.556754436958417	1.6008873584036	0.109401870032616	0.384681695649542
ENSG00000093100.13	7.5182852181579	-1.25188233985885	0.78194705286155	-1.60098095552322	0.109381137311757	0.384681695649542
ENSG00000120896.14	3638.33752580052	0.19358392592482	0.120944043427902	1.60060735889172	0.109463911342973	0.384802562463528
ENSG00000160255.18	12.073783737053	-0.999139629194722	0.624253779478373	-1.60053436925861	0.109480088699531	0.384802562463528
ENSG00000187736.13	140.344537429108	-0.421382197287933	0.263310746426336	-1.60032282391413	0.109526986096588	0.384890327718401
ENSG00000136895.19	230.162663158545	-0.282516036044045	0.176585620059584	-1.59988132639972	0.10962491264824	0.385157344218285
ENSG00000259917.1	54.0860230809424	0.538729400479573	0.336865851557972	1.59924016633921	0.109767248655893	0.385503104373125
ENSG00000141456.16	3270.96877531302	0.210801280158806	0.131811850675129	1.59925893672762	0.109763079599912	0.385503104373125
ENSG00000060656.20	99.8841016165531	-0.445267305000286	0.278573163511886	-1.59838549911606	0.109957209817402	0.385757666075973
ENSG00000178177.16	1695.19424050829	0.239351250349018	0.149751692399123	1.59832083707669	0.109971592379888	0.385757666075973
ENSG00000167136.7	308.09976034656	-0.408416546155042	0.255514089761467	-1.59841105645608	0.109951525593073	0.385757666075973
ENSG00000139921.13	3356.20830720723	0.204016039009138	0.127613743152427	1.59869959119883	0.109887368503837	0.385757666075973
ENSG00000167968.13	21.3401863606865	-0.778861619422846	0.487250853813402	-1.59848179500804	0.109935793797293	0.385757666075973
ENSG00000182612.10	40.8394307652796	-0.652362959700502	0.408047571096079	-1.59874241610642	0.109877848701268	0.385757666075973
ENSG00000249456.1	18.6859001234338	0.71708324587519	0.448809372038811	1.59774570352149	0.110099582847071	0.386129466076852
ENSG00000205363.7	11.5298273888546	-1.00371696180973	0.628281710602104	-1.59755877796893	0.110141206672559	0.386198282206037
ENSG00000158092.7	2814.79201053365	0.234981291795751	0.147103743270651	1.59738485623317	0.110179946025283	0.386225193906813
ENSG00000137133.11	33.2445180989306	-0.640366410713001	0.400921907672966	-1.59723476930912	0.110213385060939	0.386225193906813
ENSG00000186665.10	783.375637630744	0.270885371409286	0.169597183486391	1.59722800721524	0.110214891829273	0.386225193906813
ENSG00000186318.18	3165.96094914926	-0.207934486234296	0.130198087226134	-1.59706252729464	0.110251770081567	0.386277309429489
ENSG00000258945.1	8.35803998986294	1.09582932062668	0.686266400118831	1.59679873652117	0.110310577687226	0.386329124130862
ENSG00000267439.1	22.522383751871	-0.667143858067134	0.417798093639218	-1.59680924404417	0.110308234742349	0.386329124130862
ENSG00000133065.11	4509.29061864813	0.262436722455016	0.164361956048495	1.59669992232013	0.11033261298842	0.386329215197633
ENSG00000165055.16	886.517917544467	-0.292379675783091	0.183156559408046	-1.5963374542962	0.110413472154847	0.386381115776323
ENSG00000198863.7	667.577156413668	-0.54717959375658	0.342730797862687	-1.59652881260996	0.11037077821724	0.386381115776323
ENSG00000125962.15	614.633364811089	0.21775576756312	0.136405981508956	1.59637990324363	0.110404000247951	0.386381115776323
ENSG00000082269.17	456.682630192976	-0.314432911397711	0.196998628137236	-1.59611726422108	0.110462614884323	0.386476037286132
ENSG00000171462.15	225.503878859203	0.371214488947517	0.232598633269846	1.59594441174922	0.110501204757852	0.386534006997724
ENSG00000030066.13	2178.01740817702	-0.192681657153566	0.120770329417693	-1.59543869825148	0.110614168081147	0.386852060635261
ENSG00000100246.13	367.970818490877	-0.275672497200247	0.172807245723039	-1.59526006011386	0.110654093013938	0.3869146005326
ENSG00000114854.8	6.45775167628663	-1.43410903050924	0.899153382588924	-1.59495483004248	0.110722337087587	0.38707611688875
ENSG00000186364.12	379.831699213439	0.266650515398776	0.167199069163923	1.59480861186704	0.110755040670969	0.387113347052474
ENSG00000151892.16	6185.81089194609	0.34676462615414	0.217451281536241	1.59467731670438	0.110784413028915	0.387121073796777
ENSG00000128886.12	18.4738353400687	-0.717494966660504	0.449952500889184	-1.59460157514984	0.110801360152396	0.387121073796777
ENSG00000261468.1	6.42043965606174	-1.27781523724173	0.801514329035425	-1.59425127031666	0.110879767259404	0.387133819056265
ENSG00000248774.1	32.0612430481032	-0.732484673442924	0.459408725692504	-1.59440740342663	0.11084481529951	0.387133819056265
ENSG00000229605.5	6.90168037403092	1.25234074420206	0.785555476840001	1.59421044232263	0.110888908449737	0.387133819056265
ENSG00000167680.17	342.990039859513	0.317131518665854	0.198929418926689	1.594191147679	0.110893228634131	0.387133819056265
ENSG00000171055.15	1533.57323521998	0.237276573113946	0.148873249092286	1.59381604526451	0.110977242681679	0.387226022304018
ENSG00000075223.14	8097.69519525616	-0.201050879549782	0.126162959964857	-1.59358087037419	0.111029941904867	0.387226022304018
ENSG00000183161.6	158.489280286151	-0.403955914851725	0.253478078339325	-1.59365226964897	0.111013940292761	0.387226022304018
ENSG00000246627.6	5.94916177696338	-1.29453882015418	0.812322563743321	-1.59362656896877	0.111019699977882	0.387226022304018
ENSG00000198001.14	613.474853563327	-0.244882776195997	0.153631261541174	-1.59396449485228	0.110943987487309	0.387226022304018
ENSG00000281207.1	77.7546816452386	0.491177270398466	0.308315736967884	1.59309828044759	0.111138145050761	0.38744942603297
ENSG00000224858.5	41.9582013481239	0.549732014667319	0.345064824180785	1.59312678703902	0.111131751177597	0.38744942603297
ENSG00000269044.2	151.800566980652	0.465153420612169	0.292025801583402	1.59285041968911	0.111193751108199	0.387489361366334
ENSG00000204103.4	8.61888875546957	-1.26168153455904	0.792045795179354	-1.592940133308	0.111173621866845	0.387489361366334
ENSG00000160325.15	368.390799485555	0.250435843735645	0.157262708854125	1.59246807816306	0.111279570172079	0.387634509869122
ENSG00000187726.9	67.0143642618499	0.485142615374966	0.304640115552501	1.59251060713098	0.111270021682943	0.387634509869122
ENSG00000151414.15	5134.26953045508	0.218645813131119	0.137337683788861	1.59203073110843	0.111377799677381	0.387735142745819
ENSG00000153107.13	1430.75365826675	-0.195812224087068	0.123004756141722	-1.59190774592049	0.111405434855897	0.387735142745819
ENSG00000160145.16	53.843992033508	0.460984781290221	0.289564361445449	1.59199419082194	0.11138600983565	0.387735142745819
ENSG00000229320.3	100.434665477943	-0.544191127539676	0.341924599664683	-1.59155301511898	0.111485174354136	0.387735142745819
ENSG00000133398.4	1900.84613409445	0.438241375503574	0.275265151619898	1.59206994755632	0.111368988749517	0.387735142745819
ENSG00000197170.10	2564.00096688332	-0.211392366099043	0.132799042056089	-1.59182146818318	0.111424824978272	0.387735142745819
ENSG00000128789.21	3176.91665099027	0.267384804603591	0.167998543472655	1.5915900166546	0.111476854721352	0.387735142745819
ENSG00000079462.8	1831.67310229493	0.282001673899031	0.177180556235878	1.59160621170872	0.111473213488705	0.387735142745819
ENSG00000176171.11	3276.92734192612	0.316439763929812	0.198850583174942	1.59134440984475	0.111532087501985	0.387744648825972
ENSG00000225193.5	5.46076057838211	1.50323780289276	0.944579620408938	1.59143577779283	0.111511537887681	0.387744648825972
ENSG00000160194.18	750.746939507512	0.22061984405767	0.13866799189544	1.59099328577588	0.111611086813518	0.387942456799541
ENSG00000083444.17	25082.7004806285	0.243420731606018	0.153042875825975	1.59053945041396	0.111713260516461	0.387990277373453
ENSG00000100445.18	944.591121317726	0.218181358473247	0.137166636738064	1.59062993495926	0.111692883494703	0.387990277373453
ENSG00000263563.6	23.9927867853654	0.785816026261303	0.494005155940276	1.59070409855461	0.111676184120104	0.387990277373453
ENSG00000183963.19	526.771373939637	0.282139719681135	0.177354711402147	1.59082167849148	0.111649712749866	0.387990277373453
ENSG00000227372.12	1245.44325137881	-0.247277464408536	0.155551544342994	-1.58968183474466	0.111906540306343	0.38812398774891
ENSG00000223356.1	6.41803317337066	-1.27644909954377	0.802840282205291	-1.58991660961199	0.111853603180151	0.38812398774891
ENSG00000178467.18	570.343056667748	-0.263519950438806	0.165768720337265	-1.58968441031976	0.111905959457496	0.38812398774891
ENSG00000214765.8	622.820000655775	0.281768834177667	0.177237585623377	1.58978036846211	0.111884320480217	0.38812398774891
ENSG00000278540.5	4068.79544481514	-0.349146958568917	0.219600535503679	-1.58991852077277	0.111853172331968	0.38812398774891
ENSG00000188895.12	4109.47828447893	0.210632923937158	0.1324948581836	1.58974413667647	0.111892490517136	0.38812398774891
ENSG00000123144.11	3397.29290959713	0.237599877799607	0.14942851057908	1.59005719108648	0.111821914273009	0.38812398774891
ENSG00000065802.12	1769.4924610259	0.296212201404793	0.186380834792503	1.58928465866442	0.111996140714116	0.388204632297568
ENSG00000249264.1	242.764682219747	0.462457778554195	0.290966684738921	1.58938394946882	0.111973736034568	0.388204632297568
ENSG00000092445.12	1785.471847994	0.344332703829523	0.216651742672221	1.58933733734362	0.11198425348396	0.388204632297568
ENSG00000280832.1	181.205270191475	-0.604790582919844	0.38061629009243	-1.58897713698217	0.112065554517538	0.388326322414643
ENSG00000167772.12	2073.25646747499	0.427188759613796	0.268852575273184	1.58893311391838	0.112075494180629	0.388326322414643
ENSG00000074211.14	2915.11567010034	0.200571257423606	0.126247681914585	1.58871239758134	0.112125338678176	0.388345712276644
ENSG00000125505.17	2412.84399881789	0.233036730329092	0.146679812648352	1.58874439584792	0.112118111407824	0.388345712276644
ENSG00000128714.6	42.5564019702051	0.595108298974501	0.37465058544482	1.58843552391072	0.112187889937967	0.388409079305943
ENSG00000104897.10	2152.90217254487	0.205276108151955	0.129227457600277	1.58848678109036	0.11217630784808	0.388409079305943
ENSG00000278997.1	26.73903617098	-0.763345304610556	0.480704455045934	-1.58797218664765	0.112292628581387	0.388465216690794
ENSG00000164091.12	3506.92007570447	-0.295903441068668	0.186325140549688	-1.58810260491798	0.112263139383799	0.388465216690794
ENSG00000072682.20	6989.78662081432	0.232954758548699	0.146685629280159	1.58812256996064	0.112258625577666	0.388465216690794
ENSG00000121621.7	1794.69557696345	0.238665683533468	0.150287860222617	1.58805696734213	0.112273457914261	0.388465216690794
ENSG00000151576.10	862.561281611301	-0.332843289200978	0.209624839440031	-1.58780462320257	0.112330525731411	0.388519747421372
ENSG00000185864.17	183.476335252	-0.293708380740923	0.185005925419873	-1.58756202037501	0.112385412106324	0.388633006048522
ENSG00000185453.13	840.041183431843	0.218244699390192	0.137505536034448	1.58717027462456	0.112474085159651	0.388863032658528
ENSG00000278492.1	7.33611949304297	-1.14515535864889	0.721558919520459	-1.58705731114785	0.112499665090784	0.388874876199001
ENSG00000283041.1	629.276451619305	0.326541955830507	0.205807579309886	1.58663717305975	0.11259484320399	0.389050646212526
ENSG00000106692.15	1682.70997054916	-0.241989033782484	0.152508776656198	-1.58672201750068	0.112575617424659	0.389050646212526
ENSG00000213186.8	37.5217072258192	-0.590683388759806	0.372502441706709	-1.58571682390443	0.112803560999808	0.389568716785413
